Time-----Height-----Velocity
21.400	1212.900	-62.654
21.500	1206.635	-64.140
21.600	1200.221	-65.649
21.700	1193.656	-67.184
21.800	1186.937	-68.745
21.900	1180.063	-70.334
22.000	1173.029	-71.951
22.100	1165.834	-73.597
22.200	1158.475	-75.274
22.300	1150.947	-76.984
22.400	1143.249	-78.726
22.500	1135.376	-80.504
22.600	1127.326	-82.318
22.700	1119.094	-84.170
22.800	1110.677	-86.061
22.900	1102.071	-87.994
23.000	1093.272	-89.971
23.100	1084.274	-91.992
23.200	1075.075	-94.061
23.300	1065.669	-96.179
23.400	1056.051	-98.349
23.500	1046.216	-100.573
23.600	1036.159	-102.854
23.700	1025.874	-105.195
23.800	1015.354	-107.598
23.900	1004.594	-110.067
24.000	993.588	-112.605
24.100	982.327	-115.216
24.200	970.806	-117.903
24.300	959.015	-120.671
24.400	946.948	-123.524
24.500	934.596	-126.466
24.600	921.949	-129.502
24.700	908.999	-132.639
24.800	895.735	-135.881
24.900	882.147	-139.235
25.000	868.224	-142.708
25.100	853.953	-146.307
25.200	839.322	-150.039
25.300	824.318	-153.913
25.400	808.927	-157.939
25.500	793.133	-162.126
25.600	776.920	-166.486
25.700	760.272	-171.029
25.800	743.169	-175.770
25.900	725.592	-180.722
26.000	707.520	-185.901
26.100	688.930	-191.324
26.200	669.797	-197.009
26.300	650.096	-202.979
26.400	629.798	-209.256
26.500	608.873	-215.865
26.600	587.286	-222.835
26.700	565.003	-230.198
26.800	541.983	-237.990
26.900	518.184	-246.251
27.000	493.559	-255.026
27.100	468.056	-264.366
27.200	441.620	-274.330
27.300	414.187	-284.984
27.400	385.688	-296.404
27.500	356.048	-308.677
27.600	325.180	-321.904
27.700	292.990	-336.204
27.800	259.370	-351.713
27.900	224.198	-368.594
28.000	187.339	-387.037
28.100	148.635	-407.271
28.200	107.908	-429.572
28.300	64.951	-454.271
28.400	19.524	-481.776
--------------------------------- Touches the ground------------
28.500	-28.654	-512.589
28.600	-79.913	-547.342
28.700	-134.647	-586.828
28.800	-193.330	-632.071
28.900	-256.537	-684.401
29.000	-324.977	-745.587
